AE_MAX,AE_KURT,AE_VAR,AE_RMS,AE_C_0.1,AE_C_0.15,AE_CF,Ax1_RMS,Ax1_SK,Ax1_MEAN,Ax1_MAX,Ax1_KURT,Ax2_RMS,Ax2_SK,Ax2_MEAN,Ax2_MAX,Ax2_KURT,Ay1_RMS,Ay1_SK,Ay1_MEAN,Ay1_MAX,Ay1_KURT,Ay2_RMS,Ay2_SK,Ay2_MEAN,Ay2_MAX,Ay2_KURT,Az1_RMS,Az1_SK,Az1_MEAN,Az1_MAX,Az1_KURT,Az2_RMS,Az2_SK,Az2_MEAN,Az2_MAX,Az2_KURT,F_p_RMS,F_p_SK,F_p_MEAN,F_p_MAX,F_p_KURT,F_f_RMS,F_f_SK,F_f_MEAN,F_f_MAX,F_f_KURT,F_c_RMS,F_c_SK,F_c_MEAN,F_c_MAX,F_c_KURT,Iu_s_RMS,Iu_s_SK,Iu_s_MEAN,Iu_s_MAX,Iu_s_KURT,Iu_x_RMS,Iu_x_SK,Iu_x_MEAN,Iu_x_MAX,Iu_x_KURT,Iv_s_RMS,Iv_s_SK,Iv_s_MEAN,Iv_s_MAX,Iv_s_KURT,Iv_x_RMS,Iv_x_SK,Iv_x_MEAN,Iv_x_MAX,Iv_x_KURT,Micro_RMS,Micro_SK,Micro_MEAN,Micro_MAX,Micro_KURT,Vu_s_RMS,Vu_s_SK,Vu_s_MEAN,Vu_s_MAX,Vu_s_KURT,Vu_x_RMS,Vu_x_SK,Vu_x_MEAN,Vu_x_MAX,Vu_x_KURT,Vv_s_RMS,Vv_s_SK,Vv_s_MEAN,Vv_s_MAX,Vv_s_KURT,Vv_x_RMS,Vv_x_SK,Vv_x_MEAN,Vv_x_MAX,Vv_x_KURT,Vw_s_RMS,Vw_s_SK,Vw_s_MEAN,Vw_s_MAX,Vw_s_KURT,Vw_x_RMS,Vw_x_SK,Vw_x_MEAN,Vw_x_MAX,Vw_x_KURT,TV50.S_RMS,TV50.S_SK,TV50.S_MEAN,TV50.S_MAX,TV50.S_KURT,TV51.S_RMS,TV51.S_SK,TV51.S_MEAN,TV51.S_MAX,TV51.S_KURT,TV2.S_RMS,TV2.S_SK,TV2.S_MEAN,TV2.S_MAX,TV2.S_KURT,TV2.X_RMS,TV2.X_SK,TV2.X_MEAN,TV2.X_MAX,TV2.X_KURT,TV2.Z_RMS,TV2.Z_SK,TV2.Z_MEAN,TV2.Z_MAX,TV2.Z_KURT,CV3.S_RMS,CV3.S_SK,CV3.S_MEAN,CV3.S_MAX,CV3.S_KURT,CV3.X_RMS,CV3.X_SK,CV3.X_MEAN,CV3.X_MAX,CV3.X_KURT,CV3.Z_RMS,CV3.Z_SK,CV3.Z_MEAN,CV3.Z_MAX,CV3.Z_KURT,CON.SV2.S,CON.SV2.X,CON.SV2.Z,CON.G.FREAL,CON.A.SREAL.S,tool,Vb (mm)
3.186902,284.427,0.004959,0.070418,23909,14593,45.256607,4.206278,-0.434816,-0.08388,18.135803,3.94444,10.293738,0.073729,0.85219,50.114436,3.739457,4.183031,-0.439624,-0.041712,18.315664,3.843769,0.002316,-0.008575,-3e-06,0.007853,2.382667,4.09133,-0.435848,-0.033869,18.228355,3.925811,9.108877,0.304668,0.919811,51.702823,4.870515,119.384016,-0.163743,118.342865,248.874998,8.288149,355.095264,-1.300352,354.749663,406.610683,7.290792,560.5349669999999,0.179541,560.033941,642.118387,2.684747,31.763212,-0.002259,0.163568,97.699368,2.534857,1.3580139999999998,-0.146991,0.038334,3.347753,2.283818,33.267645,-0.001422,-0.235174,105.920464,2.574775,1.49293,0.158375,-0.245038,3.372955,1.987311,0.392239,0.095147,-0.005234,1.635526,2.964181,266.105899,-0.001045,1.7020540000000002,434.053009,1.273212,194.540688,0.003489,-0.020024,377.64389,2.005977,266.017961,-0.001622,1.739823,432.03100599999993,1.2717200000000002,194.750609,0.003084,-0.366237,378.583677,2.006511,264.99939700000004,-0.000917,1.597065,424.351654,1.2704540000000002,194.29002,0.00346,0.1293089999999999,376.408792,2.005663,590.507192,0.049869,590.488,605,2.76366,7059.786362000001,-0.06195,7055.2,7704,3.001747,127.160277,0.1411589999999999,122.16,181,1.445148,28.742373,-0.166972,28.684,34,3.581121,94.166703,-0.290423,88.752,151,2.259674,289.70396600000004,-0.00014,288.044,345,1.7992279999999998,1.0,,1.0,1,,13.74409,-0.288882,12.908,22,2.275958,23935350.46,2726.647021,234594.39442800003,2268.730131,8155718.287,10,0.081
3.837846,451.461896,0.004476,0.066906,18852,10712,57.362157,3.998559,-0.469774,0.058471,18.815754,4.094899,8.205796000000001,-0.097127,-0.533315,36.076722,3.1088720000000003,4.028512999999999,-0.446518,0.0332,17.716995999999998,3.942948,0.002243,-0.006817,5e-06,0.008349,2.466005,3.95052,-0.435785,0.02856,18.2307,4.016003,6.249127,-0.247247,-0.617883,28.408285,3.659547,118.91741100000002,-0.140007,117.881607,255.453173,8.791714,354.255068,-1.435662,353.84931,403.686619,7.510901,558.475867,0.165195,557.939108,637.029192,2.781714,31.774002000000003,-0.003132,0.173921,97.042515,2.531195,1.541024,-0.195606,0.236504,3.523115,2.019091,33.229040000000005,0.002939,-0.282015,105.933891,2.57393,1.456058,0.219519,-0.173564,3.5876019999999995,2.103527,0.392328,0.1200339999999999,-0.000605,1.6005120000000002,2.999869,266.216541,-0.001666,1.596695,433.060059,1.27401,194.737642,0.004563,0.19336,376.374554,2.006157,266.135871,-0.00115,1.60575,429.375,1.27452,194.751436,0.004274,-0.32376,378.925159,2.00606,265.042322,-0.000859,1.482117,426.224884,1.270293,194.24945,0.004331,-0.178605,376.343506,2.005485,590.0791370000001,0.0583529999999999,590.052,605,2.566157,7073.392112,-0.061954,7068.9,7721,2.801861,127.581801,0.185784,122.732,187,1.651922,29.238605,0.640674,29.168,39,5.893993,95.986228,-0.174624,90.692,159,2.262604,291.089684,0.01415,289.556,343,1.7858759999999998,1.0,,1.0,1,,13.974978,-0.182524,13.164,23,2.274822,23938198.36,2963.64645,234205.524892,2267.422959,8154950.517239999,10,0.081
3.771273,286.699386,0.004422,0.066496,23370,13735,56.714031000000006,3.929634,-0.505452,0.09649,21.345454,4.401994,7.708161,-0.09716,-0.178841,38.440587,3.413456,3.923401,-0.524474,0.045672,19.97002,4.260674,0.002156,0.001907,1e-06,0.007798,2.509753,3.842902,-0.50984,0.0435889999999999,19.988909,4.333149,5.008552,-0.324629,-0.203694,27.417184,4.561445,118.71491,-0.327641,117.867789,224.60542,7.70379,356.018214,-1.174964,355.641598,394.604789,6.566014,558.4078559999999,0.134883,557.892186,628.431363,2.660713,31.720197,-0.005896,0.2428449999999999,97.290058,2.532812,1.444936,-0.218988,0.180428,3.401161,2.1217,33.208999,0.002914,-0.314684,103.953468,2.581583,1.362919,-0.097712,0.080905,3.4489589999999994,2.237075,0.399678,0.020668,0.002739,1.56152,2.925405,265.800088,-0.00055,1.5051290000000002,431.101746,1.274374,194.509737,0.003716,0.150673,376.125229,2.011052,265.77684500000004,-0.001704,1.495676,427.576385,1.274322,194.448559,0.0036,-0.002775,375.618361,2.010568,264.669128,-0.001064,1.380685,421.754913,1.271121,194.210421,0.003488,-0.345431,375.826904,2.010548,588.739059,0.1056599999999999,588.712,602,2.218127,7046.149728,0.0447339999999999,7041.176,7818,2.7994380000000003,126.030171,0.2380409999999999,121.196,185,1.548362,29.245102000000003,0.565297,29.18,39,6.368077,95.117759,-0.209242,89.708,152,2.250038,289.565834,0.027221,287.916,346,1.756245,0.997998,-15.811388,0.996,1,253.0,13.833149,-0.203232,12.996,22,2.2612650000000003,23938944.97,2809.602739,234917.682074,2269.47213,8154277.587,10,0.081
2.761935,337.360995,0.003152,0.056138,21086,11648,49.198729,3.479936,-0.536565,-0.015014,19.418698000000003,4.981024,13.774041,0.598061,-1.421805,52.038342,3.159162,3.4881620000000004,-0.509247,0.010163,17.494460999999998,4.706042,0.002024,-0.00496,-1e-06,0.007691,2.4661,3.434708,-0.49249,0.01019,18.229648,4.82178,13.525009,0.591787,-1.410082,51.323162,3.230146,119.004628,-0.182401,118.020223,219.467702,6.792939,354.643858,-1.168886,354.220887,401.53157,6.183164,559.467358,0.107803,558.913129,634.1839570000001,2.618855,31.700552,-0.006529,0.280634,96.104816,2.534018,1.348296,0.141853,-0.065292,3.478863,2.28153,33.22905,-0.000238,-0.280258,106.624722,2.580071,1.482694,-0.174612,0.242315,3.48377,2.046505,0.426575,-0.046681,0.007699,1.618704,2.898548,266.163078,-0.001129,1.324473,432.010498,1.273915,194.845175,0.004585,-0.168594,378.017305,2.017791,266.005152,-0.001158,1.269869,428.042297,1.273881,195.035029,0.004666,0.191431,378.347612,2.017796,265.025335,-0.000503,1.1999959999999998,425.784058,1.269391,194.611031,0.004489,-0.29736,376.621006,2.017304,586.6370559999999,-1.000124,586.596,599,3.567489,7028.722784999999,0.033368,7024.144,7766,2.781453,125.681502,0.146811,120.704,180,1.551825,29.277978000000004,0.350443,29.224,35,4.135537,94.328872,-0.22318,88.76,152,2.3385130000000003,288.804799,-0.004195,287.212,339,1.668343,1.0,,1.0,1,,13.734191,-0.235878,12.876,22,2.3572990000000003,23939692.52,3113.981289,233903.3509,2259.846891,8156181.74,10,0.081
3.108149,198.652302,0.005662,0.075244,31546,19955,41.307475,3.910376,-0.569876,-0.044673,21.492741,4.349067,6.374875,-0.041063,0.814404,27.635853000000004,3.2873910000000004,3.949298,-0.535451,-0.032412,20.116153,4.110753,0.002319,-0.005008,-1e-06,0.008705,2.417455,3.866719,-0.521414,-0.032626,20.935813,4.171751,6.25156,-0.043508,0.800906,42.575603,3.3421,118.840761,-0.240173,117.849643,262.180699,7.931583,355.31571,-1.132112,354.940613,397.215829,6.952464,559.997809,0.262216,559.5104660000001,636.518654,2.624444,31.763817,-0.005075,0.216779,97.054417,2.536966,1.507622,0.159769,-0.259642,3.395369,2.019833,33.2532,-0.001979,-0.17053,105.70837,2.584458,1.441935,-0.190609,0.200339,3.328859,2.115854,0.4246109999999999,0.0555639999999999,-0.005936,1.800185,2.950599,265.953819,-0.001389,1.301313,432.80322300000006,1.274609,195.044809,0.003245,-0.364198,379.10495,2.021326,265.75184900000005,-0.000674,1.258738,431.786652,1.273377,195.061632,0.003542,0.200654,380.035694,2.021298,264.723791,-0.000344,1.160938,425.650009,1.270726,194.530061,0.003301,0.0227139999999999,379.503867,2.020388,581.796954,0.359958,581.776,596,2.540355,7020.856773,0.0152819999999999,7016.556,7609,2.386836,125.710031,0.219719,120.676,183,1.502455,29.173413,-0.065974,29.112,35,3.619075,95.270877,-0.261583,89.844,150,2.23342,288.96182400000004,0.0454899999999999,287.192,346,1.624373,0.997998,-15.811388,0.996,1,253.0,13.902518,-0.243472,13.064,22,2.231132,23934763.42,3175.77854,233950.4006,2262.62838,8155285.659,10,0.081
3.67891,269.77097200000003,0.005517,0.07428,33987,19812,49.527851,4.025440000000001,-0.53844,0.008373,23.520086,4.304411,4.563899,-0.179796,0.419691,25.772912,4.047232,4.060343,-0.5213,0.005422,22.39171,4.091892,0.002346,0.00289,1e-06,0.008946,2.435084,3.982163,-0.499723,0.004921,22.47515,4.159084,4.486353,-0.205737,0.411646,25.515121,4.185798999999999,118.130181,-0.092857,116.959573,293.63939500000004,8.229467,352.335434,-1.238004,351.905878,404.025227,6.526294999999999,556.931335,0.182658,556.360242,634.476123,2.603098,31.779612,-0.000543,0.098989,97.907646,2.542698,1.457328,0.194494,-0.196513,3.401935,2.093886,33.301025,-0.006064,-0.095769,109.233356,2.588044,1.362191,0.123865,-0.044073,3.530836,2.278091,0.4275569999999999,0.023445,0.003184,1.584408,2.92025,266.0493,-0.001124,1.134857,432.788513,1.273693,195.2523,0.004,-0.299049,379.052819,2.020259,265.957515,-0.000419,1.060591,431.619705,1.27259,195.178905,0.004129,-0.092412,381.754313,2.020277,264.972563,-0.000211,1.021931,424.57077,1.27012,194.932173,0.004236,0.219367,377.675731,2.020074,583.2009019999999,0.466812,583.164,603,3.186637,7011.245748,-0.077551,7006.436,7561,2.565588,125.091135,0.198118,120.184,180,1.560431,29.257136,-0.218193,29.188,35,3.408954,96.029808,-0.199497,90.604,153,2.324175,289.09359,-0.002845,287.632,348,1.855028,0.997998,-15.811388,0.996,1,253.0,14.064708,-0.193006,13.216,23,2.315844,23936317.25,3310.544451,233619.329483,2266.659815,8153750.651,10,0.081
4.616372,345.641573,0.006824,0.082606,32575,19601,55.88443,4.179853,-0.503151,0.029024,21.179918,4.255706,5.830926,-0.526301,0.115747,25.148571,4.879349,4.192515,-0.483953,-0.013576,20.832309,4.0708,0.002226,0.0066,0.0,0.008604,2.500852,4.118023,-0.466033,-0.013657,22.120262,4.145201,4.970237,-0.519523,-0.002233,42.594593,5.322857,118.196365,-0.155803,117.012624,237.862592,6.878895,351.681227,-1.311562,351.255314,406.141524,6.759792999999999,557.0688230000001,0.1592559999999999,556.558748,640.181278,2.652055,31.707615000000004,-0.000635,0.044118,98.357111,2.534954,1.367858,-0.072727,0.054676,3.5163910000000005,2.261785,33.23944,0.00137,-0.090894,106.012114,2.599009,1.514081,0.171008,-0.243087,3.433641,1.997677,0.428472,-0.041776,-0.004642,2.264017,3.031191,266.261817,-0.000993,0.797042,433.169861,1.27326,195.246915,0.003373,0.010202,379.278709,2.016437,266.148782,-0.001176,0.6975279999999999,432.911285,1.272327,195.459269,0.003165,-0.319964,381.898884,2.016703,265.147605,-0.000684,0.6793100000000001,424.520645,1.2700209999999998,195.017181,0.003524,0.168519,378.240047,2.016075,580.213764,-0.272946,580.18,596,2.722008,6993.102275,-0.018067,6988.752,7617,2.719145,125.280198,0.156683,120.016,178,1.485533,29.513387,1.614436,29.432,46,15.121135,95.847337,-0.250564,90.344,155,2.30303,287.523585,-0.039582,285.884,341,1.6729189999999998,1.005982,15.811388,1.004,2,253.0,13.988281,-0.256089,13.128,23,2.287892,23938286.4,3210.462645,234570.1233,2268.976917,8156086.832055001,10,0.081
2.86818,245.459897,0.004549,0.067445,25690,14870,42.526425,4.1205300000000005,-0.507405,-0.039732,20.377449,4.051777,7.527852999999999,-0.180808,-0.006769,37.484836,3.639849,4.141365,-0.484032,-0.012885,20.27755,3.895171,0.002211,-0.018829,-2e-06,0.008403,2.497226,4.069479,-0.474468,-0.0134,20.117636,3.951683,5.295157,-0.305818,0.024418,52.705144,5.022390000000001,117.994106,-0.215291,116.750129,248.101537,6.717946,350.545059,-1.278922,350.058227,397.217334,6.312129,556.208208,0.051739,555.641701,622.906553,2.774911,31.703102,-0.005052,0.049198,97.009437,2.540403,1.527413,-0.180991,0.2477079999999999,3.4882730000000004,2.011749,33.206357000000004,0.003083,-0.152907,107.796303,2.584746,1.451832,0.219373,-0.191085,3.36916,2.088084,0.421626,0.002073,0.000524,1.829028,2.965936,266.303932,-0.000775,0.546953,433.153351,1.273184,195.322849,0.004334,0.267915,379.046852,2.013871,266.255512,-2.9e-05,0.442334,431.93251,1.273597,195.331141,0.003843,-0.259844,380.029124,2.013629,265.294259,-0.001136,0.4628319999999999,425.611572,1.27088,194.82011,0.004022,-0.084444,376.773653,2.012842,576.407481,-0.066633,576.384,588,2.487596,6986.748406000001,-0.025196,6982.276,7650,2.844387,124.05344,0.2471829999999999,119.072,181,1.586683,29.464419,2.613369,29.368,46,20.562302,95.670497,-0.243817,90.452,151,2.280621,288.059917,-0.022602,286.388,342,1.621848,1.011929,11.112513,1.008,2,125.467644,13.920345,-0.267891,13.112,22,2.302139,23938196.38,2811.455311,234687.2396,2270.640844,8154967.549,10,0.081
4.085724,313.548173,0.005681,0.075373,31547,18226,54.206458,4.166936,-0.399489,0.1363849999999999,20.463841,4.0263160000000005,12.075124,0.567426,-1.694911,55.36526800000001,5.9349,4.146884,-0.413026,0.11853,20.242238,3.904414,0.002235,-0.031046,1e-06,0.007624,2.418204,4.067199,-0.400225,0.11216,20.470951,3.960772,10.922053,0.6542819999999999,-1.649163,53.872868,7.510476,118.153729,-0.122258,116.70247,272.55996600000003,8.223138,350.937598,-1.450156,350.489025,415.486716,7.369016,557.290655,0.204098,556.7699150000001,641.174117,3.1191880000000003,31.664163,-0.008528,0.117145,97.896309,2.537344,1.437057,-0.214654,0.179117,3.475031,2.102641,33.159347,0.001514,-0.152524,107.717182,2.587732,1.341817,-0.095645,0.066477,3.360315,2.270624,0.4305489999999999,0.042985,-0.001119,1.879274,2.921825,266.404937,-0.002089,0.38553,430.076923,1.273317,195.160369,0.003836,0.184197,378.047833,2.0142990000000003,266.35659100000004,0.000661,0.259719,431.38436,1.273936,195.080724,0.003657,0.007817,380.078269,2.01389,265.331334,-0.000744,0.304785,424.433689,1.268431,194.826285,0.003365,-0.307699,377.310696,2.013919,581.4926519999999,-0.009996,581.472,594,2.8047020000000003,6989.277919,0.039431,6984.992,7593,2.480117,124.620672,0.231444,119.808,181,1.604905,29.412786,2.250926,29.32,46,17.108234,93.75692,-0.25573,88.112,152,2.327082,288.435885,0.004552,286.964,338,1.7131459999999998,1.005982,15.811388,1.004,2,253.0,13.636862,-0.242425,12.756,22,2.347311,23941005.69,2952.203114,234418.4587,2265.510359,8154235.28,10,0.081
4.17742,275.434175,0.006677,0.081715,29521,17952,51.121688,4.084607,-0.498283,-0.072862,22.175279,4.0368580000000005,11.652325,-0.17778,1.844517,38.338521,2.451104,4.102044,-0.477295,-0.052945,20.992171,3.896511,0.00229,-0.015656,0.0,0.008087,2.39575,4.021778,-0.468917,-0.049131,21.702525,3.939082,10.285146,-0.067321,1.89005,35.042686,2.246607,118.269911,-0.161507,117.089252,256.450094,7.675953,352.94384,-1.321079,352.546048,409.915869,7.383674000000001,559.266547,0.247885,558.767817,637.842439,2.735695,31.643626,-0.005518,0.123751,95.809551,2.54077,1.36512,0.080443,-0.058013,3.4955,2.295538,33.125784,-0.001861,-0.099036,108.031843,2.579705,1.511328,-0.179357,0.2551719999999999,3.464262,2.042371,0.421038,-0.018073,-0.004596,1.706155,2.930159,266.456289,-0.001401,0.269504,432.40152699999993,1.274291,194.972587,0.004017,-0.06634,379.850948,2.01693,266.429551,-0.000444,0.134046,431.360435,1.272775,195.190558,0.004256,0.286292,379.04824,2.01727,265.43118,-0.001181,0.2189809999999999,423.506344,1.269136,194.760807,0.003902,-0.217924,375.872081,2.016593,576.302747,-0.311814,576.272,589,2.6295580000000003,6972.901764,0.2211949999999999,6969.044,7631,2.6358490000000003,124.819534,0.109621,119.34,183,1.470822,29.461908,0.523802,29.388,36,3.750193,96.940518,-0.215235,91.584,157,2.320072,287.92792799999995,0.005573,286.18,347,1.576163,1.0,,1.0,1,,14.117082,-0.20374,13.3,23,2.3271900000000003,23939201.46,3128.964204,233406.0805,2260.5979230000003,8156882.031,10,0.081
2.802343,230.870849,0.004551,0.067462,24383,14795,41.539275,4.110809,-0.493687,-0.019679,18.215026,4.080576000000001,11.738652,0.122763,-0.16169,57.86785,4.337257,4.144543,-0.466975,-0.010024,19.888688,3.944185,0.00234,-0.00066,0.0,0.007699,2.354987,4.057294000000001,-0.461425,-0.007613,18.091505,3.978618,6.865375,-0.34616,0.020578,56.594775,3.79812,118.166858,-0.084398,116.875296,275.955517,7.344241999999999,351.761821,-1.356819,351.293611,414.192859,6.852055,557.555389,0.224483,556.982621,641.35898,2.699354,31.717505,-0.001936,0.040216,96.619896,2.531167,1.567047,0.196757,-0.234402,3.476119,1.979328,33.184533,-0.002361,0.018357,107.568144,2.580156,1.495457,-0.207641,0.182651,3.480604,2.027362,0.4235359999999999,0.004223,0.005418,1.669228,3.008632,266.636026,-0.001875,0.1015269999999999,429.880432,1.273688,195.242791,0.003494,-0.32557,379.434493,2.019636,266.678204,-0.001249,-0.006694,429.677422,1.2728549999999998,195.267737,0.003769,0.223611,379.52787,2.0196080000000003,265.56298,-0.000977,0.067335,426.010422,1.269896,194.733098,0.003606,0.028754,378.257669,2.018838,577.818996,-0.177503,577.784,592,2.491678,6984.231801999999,0.137415,6980.108,7632,2.478812,125.119031,0.172282,119.7,186,1.4893809999999998,29.45668,1.2529860000000002,29.368,44,9.625525,98.948532,-0.186913,93.716,155,2.276988,288.18282400000004,-0.020989,286.356,341,1.528411,1.0,,1.0,1,,14.461673,-0.187989,13.652,23,2.291694,23943081.772911,3380.5684909999995,234347.8836,2263.641011,8154389.456732001,10,0.081
3.293192,219.26468,0.005732,0.075708,31309,18992,43.498676,4.039171,-0.534831,-0.018057,17.224915,3.990096,5.312834,-0.39678,-0.08705,23.85131,5.313823,4.084941000000001,-0.508431,-0.014621,17.327968,3.826716,0.002282,0.011127,0.0,0.007716,2.377189,3.998180000000001,-0.505019,-0.013849,17.173462,3.887523,4.43694,-0.347025,-0.146921,49.78902,6.216856,118.127704,-0.149264,116.954212,276.72182999999995,8.062408,353.085246,-1.497402,352.680386,414.755323,7.966107000000001,557.8904269999999,0.248351,557.390932,650.427062,2.931789,31.695999,-0.001768,-0.072818,97.58346,2.5413810000000003,1.470443,0.222094,-0.201836,3.510306,2.096114,33.217245,-0.003777,0.089585,107.491007,2.584316,1.366609,0.038279,-0.039347,3.415792,2.293314,0.4026639999999999,0.084101,-0.002987,1.890428,3.049109,266.712694,-0.001174,-0.075508,433.811554,1.273383,195.264252,0.00369,-0.233774,378.476002,2.019542,266.676987,-0.000996,-0.165642,429.1275480000001,1.272189,195.173817,0.003889,0.001897,379.25808,2.0194240000000003,265.577307,-0.001289,-0.0689,426.427643,1.269751,194.930082,0.004053,0.2958929999999999,379.021708,2.019351,574.221954,0.106228,574.188,588,2.252663,6972.472704000001,0.056,6968.508,7698,2.997001,123.992758,0.1721079999999999,118.844,181,1.449546,29.778247,2.595472,29.68,48,19.680061,96.580557,-0.211091,91.028,159,2.223259,288.50493900000004,-0.028197,286.724,340,1.610717,1.005982,15.811388,1.004,2,253.0,14.10234,-0.217522,13.236,23,2.191456,23941264.06,3179.572464,234626.7639,2266.879015,8155844.329,10,0.081
2.498764,195.347077,0.004378,0.066164,26429,16235,37.766387,4.03225,-0.540504,-0.014448,17.739210999999997,4.110321,4.858978,-0.482618,0.096214,22.666041,4.475575,4.082123999999999,-0.515115,-0.012865,17.544129,3.950806,0.002138,0.045462,-1e-06,0.007422,2.492783,3.991953,-0.505207,-0.013212,17.263828,4.01315,4.317916,-0.295315,-0.014543,21.61102,4.235301,118.448693,-0.092015,117.166891,274.6456,7.914953999999999,353.630682,-1.504077,353.189059,403.654263,7.608368,559.871207,0.159331,559.310618,639.885346,2.778421,31.662823,-0.002481,-0.117202,96.828985,2.540228,1.366659,-0.037075,0.03234,3.401072,2.260271,33.17242,3.6e-05,0.047293,107.584366,2.588023,1.502009,0.173253,-0.236111,3.368728,2.010375,0.419254,0.065231,0.00226,2.047386,3.0772150000000003,266.654666,-0.000981,-0.265286,432.352692,1.273833,195.106837,0.003851,0.033468,378.749135,2.017796,266.537668,-0.000921,-0.346132,428.442276,1.273365,195.313097,0.003496,-0.266952,380.202551,2.0177240000000003,265.491856,-0.001447,-0.213196,423.812759,1.2695379999999998,194.878678,0.003861,0.226202,379.540215,2.017554,568.699105,0.5393789999999999,568.672,587,3.392554,6959.020498000001,-0.257467,6954.592,7454,2.233292,122.920771,0.179369,118.196,178,1.56625,29.524227000000003,-0.027149,29.408,36,2.625898,95.445335,-0.194771,90.076,151,2.246591,287.92274,-0.037969,286.352,341,1.777182,1.0,,1.0,1,,13.928388,-0.180722,13.104,22,2.245626,23936073.653973,3007.115091,234467.2562,2266.132926,8155836.550052999,10,0.081
2.587514,141.31642,0.006322,0.079509,34742,23303,32.543523,3.977145,-0.491876,-0.009323,20.675343,4.023229,8.318864,-0.299542,0.776738,42.567442,5.819816,4.024282,-0.471588,-0.009144,20.927594,3.870497,0.002143,0.034824,4e-06,0.008039,2.476616,3.940742,-0.460638,-0.008947,20.604161,3.92192,4.531339,-1.139865,0.01399,22.964372,12.743684,118.438078,-0.125015,116.968251,268.905967,7.193009,353.059042,-1.507024,352.580695,411.051709,7.003655,559.366124,-0.05156,558.8054860000001,633.0036190000001,3.039844,31.689769,-0.004393,-0.070144,97.529236,2.539117,1.463791,-0.178433,0.241219,3.454162,2.061183,33.178179,0.005717,0.021717,106.158897,2.578497,1.427424,0.1895109999999999,-0.207783,3.422421,2.093196,0.419625,-0.00243,0.004999,1.585572,2.954868,266.52146400000004,-0.000789,-0.389047,433.700409,1.272236,195.186856,0.004245,0.303061,378.505485,2.017855,266.378609,-0.00051,-0.46553,430.070129,1.272195,195.219416,0.003796,-0.233651,376.419876,2.017762,265.344717,-0.001471,-0.338592,424.312561,1.269792,194.664173,0.00394,-0.014003,378.512981,2.017033,575.6168309999999,-0.283834,575.576,595,3.156617,6985.294605,-0.167333,6980.684,7552,2.445194,123.854027,0.166068,119.028,180,1.592869,29.793489,-0.101156,29.684,36,2.798915,94.036716,-0.221169,88.36,148,2.239981,288.047204,-0.082935,286.376,339,1.68555,0.995992,-11.112513,0.992,1,125.467644,13.697299,-0.205003,12.816,22,2.259891,23940305.81,3395.004297,234469.159,2268.083235,8153903.978,10,0.081
3.4643019999999995,112.150117,0.014332,0.119718,56818,38731,28.937121,4.158443,-0.470607,0.0215169999999999,19.461773,3.756282,7.103501,-0.099635,-0.038193,32.342096000000005,3.291975,4.174421,-0.451435,0.019554,18.401996,3.625296,0.002313,0.016361,-2.7e-05,0.007609,2.37641,4.112468,-0.439341,0.018538,18.472383,3.666749,5.745521,-0.156122,-0.094028,29.555593,3.691664,123.071193,-0.19535,121.456096,286.69254700000005,6.169459,353.574737,-1.520119,352.834807,404.552702,5.823419,556.8384629999999,-0.10451,556.170432,645.69065,3.070293,30.586437,-0.004454,-0.528807,92.931494,2.530051,1.551352,0.285617,-0.304964,3.652363,2.10489,32.118081,-0.001144,0.608889,103.054575,2.589271,1.493875,-0.22991,0.2687969999999999,3.549254,2.187155,0.428668,0.027191,-0.002564,1.910577,3.090586,262.641331,-0.003205,-4.076697,420.561375,1.272301,192.13296,0.003837,-0.173606,374.271494,2.023955,262.366619,0.003588,-5.04792,421.303098,1.2740049999999998,192.128431,0.004218,0.5431739999999999,376.095344,2.023989,261.398029,-0.003743,-4.037442,412.81594,1.270248,191.661368,0.003994,0.242928,374.242084,2.023102,659.633377,-0.289548,659.616,670,2.611736,7403.659463,0.015703,7400.68,7887,2.382155,125.477392,-0.009828,124.88,153,2.270082,53.843477,0.376806,53.8,62,3.5391190000000003,97.436933,-0.189315,91.756,161,2.342267,277.580021,0.770027,277.26,315,2.963757,2.0,,2.0,2,,14.253701,-0.192775,13.368,24,2.346039,26163256.554323003,2299.286522,255857.678224,2473.809025,8914471.491,10,0.081
